return_id,sale_id,transaction_id,return_date,store_id,customer_id,employee_id,product_id,return_quantity,return_amount,return_reason,return_channel,refund_method,receipt_present,item_condition,policy_exception_flag
RT00000980,SL00040002,TXN000040002,2025-05-04,S001,C0009598,E00143,P000276,1,16.67,defective,in_store,credit_card,True,defective,False
RT00000981,SL00022047,TXN000022047,2025-03-24,S008,C0006923,E00050,P000298,1,19.3,not_as_described,in_store,cash,True,unopened,False
RT00000982,SL00013855,TXN000013855,2024-09-19,S012,C0000270,E00111,P000314,2,45.66,defective,in_store,credit_card,True,defective,False
RT00000983,SL00020915,TXN000020915,2024-05-06,S016,C0008195,E00083,P000315,1,11.38,wrong_size,in_store,credit_card,True,unopened,False
RT00000984,SL00008027,TXN000008027,2025-08-29,S002,C0007483,E00064,P000230,1,29.78,wrong_size,in_store,debit_card,True,opened,False
RT00000985,SL00030874,TXN000030874,2024-06-06,S013,C0002362,E00056,P000363,1,16.33,changed_mind,in_store,store_credit,True,unopened,False
RT00000986,SL00038682,TXN000038682,2025-08-14,S018,C0002194,E00002,P000029,1,44.78,duplicate_purchase,in_store,debit_card,True,unopened,False
RT00000987,SL00021244,TXN000021244,2025-03-28,S010,C0005174,E00136,P000431,1,170.85,changed_mind,in_store,debit_card,True,unopened,False
RT00000988,SL00002424,TXN000002424,2025-08-19,S015,C0005449,E00020,P000490,1,9.91,changed_mind,mail,store_credit,True,unopened,True
RT00000989,SL00001631,TXN000001631,2024-11-26,S006,C0008885,E00094,P000480,1,13.35,changed_mind,in_store,debit_card,True,unopened,False
RT00000990,SL00041191,TXN000041191,2025-02-25,S020,C0005882,E00061,P000490,3,28.16,defective,in_store,credit_card,True,opened,False
RT00000991,SL00003257,TXN000003257,2025-09-27,S008,C0000416,E00089,P000011,1,37.72,damaged,in_store,debit_card,True,damaged,True
RT00000992,SL00010158,TXN000010158,2024-12-29,S020,C0007718,E00028,P000229,1,36.86,changed_mind,curbside,store_credit,True,unopened,False
RT00000993,SL00039413,TXN000039413,2024-05-10,S013,C0007000,E00124,P000036,3,55.89,wrong_size,in_store,store_credit,True,missing_packaging,False
RT00000994,SL00011987,TXN000011987,2024-03-18,S006,C0007483,E00091,P000046,1,35.85,changed_mind,in_store,credit_card,True,unopened,False
RT00000995,SL00049131,TXN000049131,2024-07-25,S020,C0007640,E00028,P000064,1,28.08,not_as_described,mail,credit_card,True,damaged,True
RT00000996,SL00029226,TXN000029226,2024-11-22,S008,C0008255,E00050,P000178,1,24.82,not_as_described,in_store,credit_card,True,unopened,False
RT00000997,SL00046233,TXN000046233,2025-01-31,S008,C0008287,E00089,P000187,2,85.04,wrong_size,curbside,debit_card,True,opened,False
RT00000998,SL00016478,TXN000016478,2024-10-15,S018,C0003405,E00109,P000234,1,26.21,defective,curbside,store_credit,False,opened,True
RT00000999,SL00041603,TXN000041603,2024-08-18,S013,C0004845,E00124,P000138,1,16.48,wrong_size,in_store,credit_card,False,unopened,True
RT00001000,SL00035059,TXN000035059,2024-12-15,S018,C0001368,E00099,P000133,1,15.2,damaged,in_store,store_credit,False,defective,True
RT00001001,SL00042386,TXN000042386,2024-05-29,S008,C0000768,E00122,P000444,1,22.96,other,in_store,credit_card,True,unopened,False
RT00001002,SL00049107,TXN000049107,2024-03-03,S016,C0002418,E00083,P000074,2,56.62,other,in_store,debit_card,False,opened,True
RT00001003,SL00012685,TXN000012685,2024-07-24,S013,C0001479,E00124,P000163,1,25.63,changed_mind,in_store,credit_card,True,opened,False
RT00001004,SL00024724,TXN000024724,2025-01-04,S016,C0003843,E00123,P000019,1,44.68,changed_mind,in_store,credit_card,True,unopened,False
RT00001005,SL00030149,TXN000030149,2025-09-05,S020,C0006439,E00066,P000330,1,33.82,changed_mind,mail,gift_card,True,opened,False
RT00001006,SL00017146,TXN000017146,2024-09-30,S001,C0009850,E00143,P000220,1,20.5,changed_mind,in_store,gift_card,True,missing_packaging,False
RT00001007,SL00006838,TXN000006838,2024-07-01,S008,C0004495,E00101,P000331,2,26.59,changed_mind,in_store,store_credit,True,missing_packaging,True
RT00001008,SL00016085,TXN000016085,2025-06-17,S016,C0007103,E00083,P000191,1,36.47,wrong_size,in_store,credit_card,True,opened,False
RT00001009,SL00043130,TXN000043130,2026-01-11,S013,C0008137,E00100,P000202,1,7.9,changed_mind,in_store,credit_card,True,opened,False
RT00001010,SL00018270,TXN000018270,2024-04-12,S013,C0008670,E00124,P000362,3,45.15,damaged,mail,credit_card,True,damaged,True
RT00001011,SL00020835,TXN000020835,2024-10-24,S019,C0005484,E00067,P000138,2,32.95,changed_mind,curbside,credit_card,True,unopened,False
RT00001012,SL00012229,TXN000012229,2024-12-15,S002,C0003448,E00031,P000421,1,30.32,defective,mail,store_credit,True,opened,True
RT00001013,SL00039804,TXN000039804,2025-12-14,S017,C0009695,E00139,P000421,1,30.32,changed_mind,in_store,cash,True,opened,False
RT00001014,SL00046540,TXN000046540,2025-03-20,S013,C0000483,E00124,P000435,1,58.36,defective,in_store,credit_card,True,opened,False
RT00001015,SL00035897,TXN000035897,2025-10-24,S006,C0000131,E00091,P000330,1,28.75,wrong_size,in_store,store_credit,True,opened,True
RT00001016,SL00035094,TXN000035094,2024-11-19,S019,C0005377,E00067,P000474,1,17.59,changed_mind,in_store,store_credit,False,opened,True
RT00001017,SL00013446,TXN000013446,2024-08-08,S019,C0000227,E00029,P000339,1,28.56,late_delivery,in_store,debit_card,True,missing_packaging,True
RT00001018,SL00048216,TXN000048216,2025-10-18,S020,C0004369,E00028,P000365,2,66.0,changed_mind,in_store,debit_card,True,opened,False
RT00001019,SL00048625,TXN000048625,2025-01-21,S016,C0003447,E00039,P000198,3,84.1,wrong_size,in_store,store_credit,True,damaged,True
RT00001020,SL00044333,TXN000044333,2025-07-23,S019,C0008921,E00032,P000421,1,30.32,wrong_size,mail,debit_card,True,unopened,False
RT00001021,SL00041067,TXN000041067,2024-07-03,S002,C0009820,E00031,P000037,2,120.04,wrong_size,in_store,gift_card,True,unopened,False
RT00001022,SL00022378,TXN000022378,2024-12-25,S015,C0004793,E00058,P000442,1,80.66,not_as_described,curbside,store_credit,False,opened,True
RT00001023,SL00043095,TXN000043095,2025-08-12,S012,C0008889,E00111,P000430,1,49.08,changed_mind,in_store,gift_card,True,unopened,False
RT00001024,SL00024708,TXN000024708,2025-08-02,S008,C0009623,E00089,P000197,1,15.76,wrong_size,mail,cash,True,opened,False
RT00001025,SL00002393,TXN000002393,2025-07-09,S018,C0009864,E00102,P000483,1,9.71,changed_mind,mail,credit_card,True,unopened,False
RT00001026,SL00011956,TXN000011956,2024-04-24,S004,C0005581,E00038,P000138,1,19.38,wrong_size,in_store,gift_card,True,opened,False
RT00001027,SL00031615,TXN000031615,2024-06-22,S020,C0009391,E00049,P000194,1,43.06,damaged,in_store,debit_card,True,damaged,True
RT00001028,SL00002935,TXN000002935,2024-01-30,S010,C0002222,E00096,P000244,1,55.91,wrong_size,curbside,debit_card,True,opened,False
RT00001029,SL00007109,TXN000007109,2025-12-12,S019,C0002180,E00116,P000105,3,57.84,defective,in_store,store_credit,True,defective,True
RT00001030,SL00017695,TXN000017695,2025-05-03,S004,C0001126,E00038,P000432,1,39.88,duplicate_purchase,in_store,debit_card,True,opened,False
RT00001031,SL00026339,TXN000026339,2025-12-03,S003,C0001529,E00071,P000462,2,87.98,changed_mind,in_store,credit_card,True,unopened,False
RT00001032,SL00019932,TXN000019932,2025-02-17,S006,C0000993,E00046,P000292,3,65.4,duplicate_purchase,in_store,credit_card,True,unopened,False
RT00001033,SL00006183,TXN000006183,2024-03-21,S016,C0005893,E00133,P000482,2,59.76,defective,in_store,credit_card,True,damaged,True
RT00001034,SL00037281,TXN000037281,2025-10-14,S017,C0003261,E00082,P000192,1,17.76,changed_mind,in_store,store_credit,True,opened,True
RT00001035,SL00034853,TXN000034853,2024-07-26,S003,C0002730,E00125,P000243,1,84.53,late_delivery,in_store,debit_card,True,defective,False
RT00001036,SL00032883,TXN000032883,2025-11-12,S010,C0001356,E00077,P000230,2,59.56,duplicate_purchase,in_store,store_credit,True,unopened,False
RT00001037,SL00033912,TXN000033912,2025-07-07,S010,C0003797,E00077,P000064,1,28.08,not_as_described,in_store,credit_card,True,opened,False
RT00001038,SL00037994,TXN000037994,2024-07-03,S006,C0005971,E00091,P000288,2,180.64,damaged,in_store,gift_card,True,damaged,True
RT00001039,SL00045660,TXN000045660,2025-07-18,S012,C0006423,E00111,P000223,1,13.81,not_as_described,curbside,store_credit,True,missing_packaging,False
RT00001040,SL00015243,TXN000015243,2024-05-24,S013,C0000423,E00059,P000327,1,41.62,wrong_size,in_store,credit_card,True,unopened,False
RT00001041,SL00011969,TXN000011969,2025-12-24,S012,C0002316,E00095,P000139,2,78.76,damaged,in_store,store_credit,True,missing_packaging,False
RT00001042,SL00022854,TXN000022854,2024-12-26,S007,C0003415,E00023,P000474,1,15.83,other,curbside,store_credit,True,unopened,True
RT00001043,SL00034200,TXN000034200,2025-10-23,S008,C0005823,E00089,P000197,2,28.2,wrong_size,mail,debit_card,True,unopened,False
RT00001044,SL00016830,TXN000016830,2025-01-22,S004,C0007059,E00138,P000291,1,32.28,wrong_size,in_store,debit_card,True,opened,False
RT00001045,SL00002802,TXN000002802,2025-03-18,S006,C0003531,E00091,P000430,1,51.66,wrong_size,in_store,debit_card,True,unopened,False
RT00001046,SL00034638,TXN000034638,2025-11-27,S004,C0007895,E00038,P000315,1,12.65,late_delivery,mail,cash,True,opened,False
RT00001047,SL00003591,TXN000003591,2024-09-03,S010,C0009487,E00096,P000482,1,25.16,wrong_size,in_store,credit_card,True,opened,False
RT00001048,SL00036300,TXN000036300,2025-03-01,S019,C0000047,E00029,P000186,1,18.64,duplicate_purchase,curbside,credit_card,True,unopened,False
RT00001049,SL00031396,TXN000031396,2024-06-16,S004,C0008416,E00038,P000195,1,19.17,wrong_size,in_store,store_credit,True,opened,False
RT00001050,SL00001952,TXN000001952,2024-03-13,S016,C0003842,E00083,P000081,1,5.25,changed_mind,in_store,cash,True,opened,False
RT00001051,SL00028306,TXN000028306,2025-03-28,S011,C0001963,E00117,P000028,1,20.97,duplicate_purchase,in_store,store_credit,True,unopened,True
RT00001052,SL00037839,TXN000037839,2024-06-01,S013,C0003448,E00059,P000293,1,32.46,duplicate_purchase,in_store,store_credit,False,opened,True
RT00001053,SL00000278,TXN000000278,2025-04-14,S011,C0002622,E00013,P000243,2,169.06,other,in_store,store_credit,True,missing_packaging,True
RT00001054,SL00011002,TXN000011002,2024-08-13,S017,C0002965,E00139,P000354,1,25.51,defective,in_store,credit_card,True,damaged,True
RT00001055,SL00006352,TXN000006352,2024-11-27,S015,C0009015,E00058,P000445,2,25.34,defective,in_store,store_credit,True,defective,False
RT00001056,SL00032863,TXN000032863,2025-10-22,S018,C0002571,E00099,P000499,1,21.68,changed_mind,mail,debit_card,False,opened,True
RT00001057,SL00020058,TXN000020058,2025-11-21,S018,C0003341,E00008,P000230,1,29.78,duplicate_purchase,mail,credit_card,True,opened,False
RT00001058,SL00028255,TXN000028255,2025-11-15,S013,C0006510,E00124,P000438,1,31.14,duplicate_purchase,mail,gift_card,True,unopened,False
RT00001059,SL00030099,TXN000030099,2025-08-01,S010,C0004499,E00077,P000416,1,24.6,wrong_size,in_store,cash,True,missing_packaging,False
RT00001060,SL00047805,TXN000047805,2025-09-07,S015,C0006801,E00058,P000306,1,28.12,wrong_size,in_store,credit_card,True,unopened,False
RT00001061,SL00047547,TXN000047547,2025-04-25,S015,C0005100,E00093,P000199,1,31.57,changed_mind,in_store,credit_card,True,opened,False
RT00001062,SL00007326,TXN000007326,2024-12-13,S020,C0002172,E00037,P000447,1,26.66,defective,in_store,credit_card,True,defective,False
RT00001063,SL00031054,TXN000031054,2025-10-13,S005,C0008662,E00141,P000404,1,26.52,defective,in_store,debit_card,True,opened,False
RT00001064,SL00026050,TXN000026050,2024-02-27,S011,C0001316,E00013,P000221,1,36.63,wrong_size,in_store,credit_card,True,unopened,False
RT00001065,SL00020481,TXN000020481,2025-03-20,S008,C0002559,E00001,P000482,1,28.3,duplicate_purchase,in_store,credit_card,True,unopened,False
RT00001066,SL00018633,TXN000018633,2024-06-20,S014,C0004914,E00015,P000124,1,65.02,damaged,in_store,gift_card,True,damaged,True
RT00001067,SL00017259,TXN000017259,2025-08-13,S019,C0003978,E00029,P000394,1,32.62,duplicate_purchase,in_store,debit_card,True,unopened,False
RT00001068,SL00041522,TXN000041522,2025-06-05,S020,C0005159,E00034,P000067,1,16.15,changed_mind,in_store,debit_card,True,unopened,True
RT00001069,SL00006340,TXN000006340,2024-06-15,S002,C0001450,E00132,P000355,1,39.72,wrong_size,in_store,store_credit,True,unopened,False
RT00001070,SL00042614,TXN000042614,2025-08-25,S016,C0004280,E00039,P000303,2,37.15,changed_mind,in_store,debit_card,True,opened,False
RT00001071,SL00028660,TXN000028660,2024-09-02,S020,C0007193,E00049,P000212,2,23.43,changed_mind,in_store,credit_card,True,opened,False
RT00001072,SL00045256,TXN000045256,2025-04-12,S018,C0003708,E00099,P000479,1,124.81,wrong_size,mail,credit_card,True,unopened,False
RT00001073,SL00039854,TXN000039854,2025-09-25,S001,C0005506,E00143,P000243,1,80.3,duplicate_purchase,in_store,debit_card,True,unopened,False
RT00001074,SL00029545,TXN000029545,2025-11-04,S003,C0004460,E00145,P000447,1,33.33,changed_mind,in_store,debit_card,False,opened,True
RT00001075,SL00022817,TXN000022817,2025-09-23,S013,C0000321,E00124,P000330,2,54.11,defective,curbside,credit_card,True,unopened,False
RT00001076,SL00011907,TXN000011907,2025-07-25,S020,C0005639,E00028,P000317,1,10.71,wrong_size,in_store,debit_card,True,missing_packaging,False
RT00001077,SL00048914,TXN000048914,2024-08-28,S008,C0004501,E00101,P000016,1,153.24,changed_mind,mail,credit_card,True,unopened,False
RT00001078,SL00002022,TXN000002022,2024-04-22,S017,C0003812,E00139,P000358,2,32.45,wrong_size,curbside,debit_card,True,opened,False
RT00001079,SL00005261,TXN000005261,2024-04-23,S009,C0007718,E00131,P000018,1,35.05,late_delivery,in_store,store_credit,False,unopened,True
RT00001080,SL00029465,TXN000029465,2025-12-04,S017,C0005020,E00075,P000431,1,170.85,other,mail,debit_card,True,unopened,False
RT00001081,SL00031771,TXN000031771,2024-03-13,S019,C0006293,E00029,P000382,1,90.14,changed_mind,curbside,debit_card,True,opened,False
RT00001082,SL00011814,TXN000011814,2025-08-11,S014,C0002147,E00015,P000035,1,96.69,wrong_size,mail,store_credit,True,opened,False
RT00001083,SL00021661,TXN000021661,2024-03-18,S008,C0003643,E00101,P000418,3,309.9,not_as_described,in_store,cash,True,opened,True
RT00001084,SL00043886,TXN000043886,2024-09-22,S019,C0009362,E00032,P000244,2,100.04,changed_mind,mail,credit_card,True,opened,False
RT00001085,SL00007849,TXN000007849,2025-01-16,S018,C0004076,E00099,P000189,1,54.22,wrong_size,curbside,debit_card,True,unopened,False
RT00001086,SL00020486,TXN000020486,2025-03-30,S012,C0008811,E00021,P000365,1,33.0,other,mail,credit_card,True,missing_packaging,False
RT00001087,SL00012427,TXN000012427,2024-02-04,S006,C0008430,E00091,P000211,1,206.82,wrong_size,in_store,store_credit,True,missing_packaging,True
RT00001088,SL00003536,TXN000003536,2024-12-23,S016,C0000411,E00039,P000363,1,13.06,damaged,in_store,cash,True,opened,False
RT00001089,SL00037109,TXN000037109,2024-11-25,S013,C0008509,E00124,P000085,1,14.26,damaged,in_store,credit_card,True,damaged,True
RT00001090,SL00043945,TXN000043945,2024-03-01,S014,C0000455,E00088,P000379,1,16.71,changed_mind,in_store,credit_card,True,opened,False
RT00001091,SL00017975,TXN000017975,2025-09-30,S013,C0008237,E00124,P000102,4,224.42,changed_mind,curbside,store_credit,True,defective,True
RT00001092,SL00001635,TXN000001635,2024-11-26,S017,C0002752,E00139,P000357,2,88.42,not_as_described,mail,credit_card,False,opened,True
RT00001093,SL00047463,TXN000047463,2024-02-21,S018,C0000910,E00099,P000347,1,4.94,not_as_described,in_store,credit_card,True,unopened,False
RT00001094,SL00019886,TXN000019886,2025-02-09,S020,C0008379,E00028,P000034,2,123.02,wrong_size,curbside,store_credit,True,unopened,False
RT00001095,SL00017991,TXN000017991,2025-09-03,S019,C0003129,E00032,P000178,2,52.38,damaged,curbside,gift_card,True,damaged,True
RT00001096,SL00005551,TXN000005551,2024-12-22,S009,C0002542,E00040,P000365,1,33.0,wrong_size,in_store,store_credit,True,unopened,False
RT00001097,SL00028357,TXN000028357,2024-08-19,S013,C0008457,E00124,P000147,1,12.81,changed_mind,in_store,credit_card,True,defective,False
RT00001098,SL00033347,TXN000033347,2025-10-03,S013,C0009627,E00060,P000148,2,46.09,other,in_store,credit_card,True,unopened,False
RT00001099,SL00033556,TXN000033556,2024-09-02,S007,C0009199,E00118,P000491,2,48.96,changed_mind,in_store,store_credit,False,unopened,True
RT00001100,SL00002359,TXN000002359,2025-11-15,S020,C0007039,E00061,P000454,1,17.0,changed_mind,in_store,credit_card,True,opened,False
RT00001101,SL00039861,TXN000039861,2025-08-03,S017,C0001609,E00036,P000327,1,41.62,changed_mind,in_store,gift_card,True,missing_packaging,False
RT00001102,SL00012181,TXN000012181,2024-03-27,S015,C0006075,E00020,P000143,1,19.41,not_as_described,in_store,cash,True,defective,False
RT00001103,SL00028324,TXN000028324,2024-07-08,S013,C0004026,E00124,P000191,1,28.36,defective,mail,store_credit,True,damaged,True
RT00001104,SL00008819,TXN000008819,2025-01-25,S008,C0003256,E00089,P000245,2,129.2,changed_mind,in_store,credit_card,True,opened,False
RT00001105,SL00046299,TXN000046299,2025-07-12,S002,C0000147,E00053,P000401,1,34.7,wrong_size,in_store,debit_card,True,opened,False
RT00001106,SL00002486,TXN000002486,2025-10-17,S010,C0005064,E00115,P000108,2,261.2,changed_mind,mail,store_credit,True,opened,True
RT00001107,SL00029498,TXN000029498,2024-08-17,S014,C0008777,E00088,P000138,2,32.95,changed_mind,in_store,store_credit,True,opened,False
RT00001108,SL00023223,TXN000023223,2024-01-25,S018,C0005330,E00099,P000385,1,11.0,changed_mind,in_store,credit_card,True,opened,False
RT00001109,SL00042997,TXN000042997,2024-07-05,S008,C0007935,E00089,P000124,1,65.02,wrong_size,curbside,store_credit,True,defective,True
RT00001110,SL00032312,TXN000032312,2024-10-17,S008,C0004423,E00050,P000183,2,41.61,changed_mind,in_store,debit_card,True,opened,False
RT00001111,SL00004084,TXN000004084,2024-11-21,S018,C0001875,E00102,P000364,1,70.43,not_as_described,in_store,gift_card,True,opened,False
RT00001112,SL00040336,TXN000040336,2025-07-27,S015,C0005277,E00020,P000356,2,47.77,late_delivery,in_store,store_credit,True,opened,False
RT00001113,SL00036021,TXN000036021,2024-12-29,S013,C0005988,E00124,P000013,1,13.16,duplicate_purchase,in_store,store_credit,True,unopened,False
RT00001114,SL00038426,TXN000038426,2025-07-14,S013,C0007924,E00124,P000323,1,12.53,changed_mind,curbside,debit_card,True,opened,False
RT00001115,SL00033357,TXN000033357,2024-07-31,S020,C0004683,E00034,P000036,2,37.26,wrong_size,in_store,credit_card,True,unopened,False
